ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07621;2020-02-03T16:00:00+01:00;102360;-280.0;6;10;2.5;295.75;279.05;34;18580.0;0;;;;0;;;;;98180.0;;;-40.0;;;;;280.35;;;3.9;4.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;22.600000000000023;;;;;7.2000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-02-01T01:00:00+01:00;101860;-130.0;8;200;2.4;278.65;276.95;89;48390.0;0;;;;0;;;;;97450.0;;;-320.0;;;;;279.25;;;3.4;3.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;5.5;;;;;6.100000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-02-08T13:00:00+01:00;102220;50.0;1;290;6.8;289.25;277.65;46;32210.0;0;;;;1;5760.0;;;;97950.0;;;80.0;;;;;275.45;;;11.4;11.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;5760.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;1;;0;16.100000000000023;;;;;2.3000000000000114;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-02-07T16:00:00+01:00;102110;-60.0;5;10;3.6;287.15;275.05;44;53070.0;0;;;;0;;;;;97810.0;;;-30.0;;;;;274.95;;;4.9;5.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;5;;0;14.0;;;;;1.8000000000000114;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-06-16T11:00:00+02:00;101940;-50.0;8;290;1.1;289.85;284.75;72;52050.0;0;;;100.0;8;1250.0;;;;97700.0;;;-280.0;;;;;289.65;;;2.4;2.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1320.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;16.700000000000045;;;;;16.5;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-06-19T11:00:00+02:00;101910;0.0;0;90;3.3;291.65;285.15;66;34570.0;0;;;75.0;6;800.0;;;;97700.0;;;270.0;;;;;288.85;;;5.8;6.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;6.0;;690.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;0;;0;18.5;;;;;15.700000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;6
07621;2020-03-14T22:00:00+01:00;102260;-50.0;8;320;0.6;279.15;276.85;85;23730.0;0;;;;0;;;;;97840.0;;;-130.0;;;;;280.15;;;1.1;2.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;6.0;;;;;7.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-02-11T16:00:00+01:00;102630;-120.0;5;250;5.4;284.65;282.55;87;9850.0;0;;;100.0;8;250.0;;;;98280.0;;;70.0;;;;;283.05;;;12.2;12.2;-10.0;1;0.0;;;-0.1;-0.1;0.4;1.8;1.8;;;;;1.0;;270.0;4.0;;960.0;5.0;;1170.0;;;;43.188,0.0;TARBES-OSSUN;5;;0;11.5;;;;;9.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-03-13T10:00:00+01:00;102600;10.0;3;50;2.4;280.15;279.55;96;3670.0;51;;;100.0;8;250.0;;;;98180.0;;;120.0;;;;;281.95;;;3.9;4.5;-10.0;2;0.0;;;-0.1;0.2;1.2;9.3;10.1;;;;;7.0;;210.0;8.0;;330.0;;;;;;;43.188,0.0;TARBES-OSSUN;3;;51;7.0;;;;;8.800000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;3
07621;2020-04-10T20:00:00+02:00;102010;210.0;3;130;3.3;287.65;285.55;87;3040.0;65;;;100.0;1;800.0;;;;97740.0;;;210.0;284.45;;296.85;;282.05;;;6.3;11.0;-10.0;2;0.0;;;2.6;2.6;2.6;2.6;2.6;;;;;1.0;;630.0;6.0;;1680.0;8.0;;2100.0;;9;;43.188,0.0;TARBES-OSSUN;3;;65;14.5;11.300000000000011;;23.700000000000045;;8.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-04-19T02:00:00+02:00;101280;-120.0;7;260;1.1;287.25;286.45;95;22490.0;0;;;100.0;8;150.0;;;;97030.0;;;-310.0;;;;;288.05;;;1.7;2.0;-10.0;1;0.0;;;0.0;1.8;2.2;2.2;3.8;;;;;2.0;;150.0;8.0;;990.0;;9;;;;;43.188,0.0;TARBES-OSSUN;7;;0;14.100000000000023;;;;;14.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-04-20T05:00:00+02:00;100970;-130.0;6;240;2.4;285.05;284.25;95;19500.0;61;;;100.0;8;150.0;;;;96700.0;;;-420.0;;;;;286.15;;;4.9;4.9;-10.0;2;0.0;;;0.6;0.6;2.2;11.1;15.2;;;;;8.0;;180.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;6;;61;11.900000000000034;;;;;13.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-04-23T20:00:00+02:00;101770;-90.0;6;80;1.1;288.55;284.35;76;60000.0;0;;;90.0;7;2520.0;;;;97520.0;;;-20.0;284.05;;290.55;;285.85;;;1.8;3.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;2520.0;7.0;;4200.0;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;15.400000000000034;10.900000000000034;;17.400000000000034;;12.700000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-04-26T14:00:00+02:00;101080;-70.0;8;330;1.9;291.55;284.85;65;34810.0;0;;;100.0;8;800.0;;;;96900.0;;;140.0;;;;;286.35;;;3.4;3.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;7.0;;840.0;8.0;;1020.0;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;18.400000000000034;;;;;13.200000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-04-27T11:00:00+02:00;100950;40.0;3;230;1.5;288.05;286.45;90;9170.0;0;;;100.0;8;150.0;;;;96730.0;;;-240.0;;;;;287.85;;;2.6;4.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.4;0.4;;;;;8.0;;180.0;;9;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;14.900000000000034;;;;;14.700000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-04-30T08:00:00+02:00;101130;-80.0;5;0;0.0;284.75;284.25;97;15710.0;0;;;90.0;7;3360.0;;;;96850.0;;;-360.0;284.35;;290.95;;286.05;;;0.8;2.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.2;0.2;;;;;7.0;;3360.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;5;;0;11.600000000000023;11.200000000000045;;17.80000000000001;;12.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-05-08T14:00:00+02:00;101420;100.0;0;30;2.6;297.05;286.85;53;34210.0;0;;;;2;1250.0;;;;97310.0;;;-220.0;;;;;287.65;;;6.1;8.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;2.0;;1140.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;0;;0;23.900000000000034;;;;;14.5;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-10T11:00:00+02:00;100400;-10.0;8;240;3.1;287.65;286.35;92;29870.0;0;;;90.0;7;2940.0;;;;96200.0;;;-500.0;;;;;287.85;;;4.7;9.3;-10.0;1;0.0;;;0.4;21.8;23.2;23.2;26.1;;;;;7.0;;2940.0;7.0;;3900.0;;9;;;;;43.188,0.0;TARBES-OSSUN;8;;0;14.5;;;;;14.700000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-13T20:00:00+02:00;100680;60.0;3;220;2.5;286.95;284.65;86;36710.0;0;;;100.0;8;450.0;;;;96450.0;;;-220.0;284.45;;287.95;;286.85;;;4.1;4.1;-10.0;;0.0;;;0.0;-0.1;-0.1;-0.1;2.8;;;;;1.0;;330.0;5.0;;840.0;7.0;;1200.0;;;;43.188,0.0;TARBES-OSSUN;3;;0;13.800000000000011;11.300000000000011;;14.800000000000011;;13.700000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-16T14:00:00+02:00;102110;30.0;0;240;3.9;287.65;284.75;83;18900.0;0;;;100.0;8;450.0;;;;97830.0;;;520.0;;;;;285.35;;;6.3;6.5;-10.0;;0.0;;;0.0;-0.1;-0.1;6.5;9.9;;;;;7.0;;360.0;8.0;;690.0;;;;;;;43.188,0.0;TARBES-OSSUN;0;;0;14.5;;;;;12.200000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-21T05:00:00+02:00;102120;100.0;2;260;4.4;287.75;285.05;84;20740.0;0;;;;0;;;;;97840.0;;;160.0;;;;;288.15;;;8.0;8.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;2;;0;14.600000000000023;;;;;15.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-22T02:00:00+02:00;102060;-70.0;7;180;2.1;288.65;287.35;92;17700.0;0;;;;0;;;;;97800.0;;;60.0;;;;;289.95;;;2.6;2.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;7;;0;15.5;;;;;16.80000000000001;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-02-24T01:00:00+01:00;103340;-140.0;8;170;2.9;276.85;275.05;88;25810.0;0;;;;0;;;;;98830.0;;;-300.0;;;;;277.95;;;4.1;4.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;3.7000000000000455;;;;;4.800000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-04-02T02:00:00+02:00;101420;-30.0;7;210;0.6;278.55;277.95;96;16560.0;0;;;;0;;;;;97030.0;;;-50.0;;;;;276.65;;;1.1;1.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;7;;0;5.400000000000034;;;;;3.5;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-04-07T11:00:00+02:00;102290;10.0;2;20;2.0;287.85;284.25;79;15630.0;0;;;100.0;8;2940.0;;;;98010.0;;;290.0;;;;;283.15;;;3.8;3.8;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;8.0;;2940.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;2;;0;14.700000000000045;;;;;10.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
07621;2020-05-23T23:00:00+02:00;103440;110.0;3;30;2.1;285.65;283.15;85;34040.0;0;;;100.0;8;800.0;;;;99070.0;;;820.0;;;;;289.45;;;3.3;4.1;-10.0;0;0.0;;;0.0;0.0;-0.1;3.2;4.2;;;;;8.0;;630.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;12.5;;;;;16.30000000000001;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-30T08:00:00+02:00;101470;20.0;3;160;1.8;290.45;285.95;75;28150.0;0;;;;0;;;;;97260.0;;;-280.0;286.45;;298.75;;287.95;;;2.8;3.1;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;17.30000000000001;13.300000000000011;;25.600000000000023;;14.800000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-30T20:00:00+02:00;101070;-40.0;7;80;2.2;299.45;284.75;40;30480.0;0;;;;5;2250.0;;;;97000.0;;;-180.0;290.55;;301.15;;290.45;;;4.4;5.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;5.0;;2040.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;7;;0;26.30000000000001;17.400000000000034;;28.0;;17.30000000000001;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-02-14T19:00:00+01:00;102600;10.0;3;20;1.5;284.25;278.95;70;36240.0;0;;;;0;;;;;98240.0;;;290.0;280.05;;289.25;;280.05;;;2.4;3.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.4;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;11.100000000000023;6.900000000000034;;16.100000000000023;;6.900000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;2
07621;2020-09-25T11:00:00+02:00;101660;160.0;3;250;5.7;283.25;280.65;84;12300.0;0;;;100.0;4;800.0;;;;97330.0;;;340.0;;;;;281.55;;;10.0;16.8;-10.0;2;0.0;;;0.6;2.6;9.5;29.9;38.6;;;;;2.0;;660.0;4.0;;1260.0;6.0;;1800.0;;8;;43.188,0.0;TARBES-OSSUN;3;;0;10.100000000000023;;;;;8.400000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;9
07621;2020-10-03T05:00:00+02:00;99500;70.0;3;270;10.1;283.75;278.75;71;17810.0;60;;;100.0;8;1750.0;;;;95270.0;;;530.0;;;;;280.55;;;16.1;19.7;-10.0;2;0.0;;;0.2;0.8;4.0;4.8;36.1;;;;;6.0;;1680.0;8.0;;2100.0;;8;;;;;43.188,0.0;TARBES-OSSUN;3;;60;10.600000000000023;;;;;7.400000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-10-05T14:00:00+02:00;101620;110.0;1;250;7.6;287.95;280.95;63;53400.0;0;;;90.0;7;1750.0;;;;97360.0;;;1120.0;;;;;280.95;;;12.2;12.6;-10.0;;0.0;;;0.0;0.0;-0.1;0.2;3.2;;;;;7.0;;1500.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;1;;0;14.800000000000011;;;;;7.800000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-10-09T17:00:00+02:00;102370;-60.0;6;340;2.0;290.15;288.15;88;16660.0;0;;;100.0;8;450.0;;;;98120.0;;;190.0;;;;;284.85;;;3.0;4.3;-10.0;;0.0;;;0.0;0.0;0.0;0.2;0.4;;;;;6.0;;330.0;8.0;;660.0;;;;;;;43.188,0.0;TARBES-OSSUN;6;;0;17.0;;;;;11.700000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-10-10T11:00:00+02:00;102670;60.0;3;280;3.2;287.65;285.55;87;52650.0;0;;;100.0;8;450.0;;;;98370.0;;;240.0;;;;;285.95;;;4.8;5.4;-10.0;;;;;0.0;0.0;-0.1;3.6;3.6;;;;;1.0;;300.0;7.0;;990.0;8.0;;1260.0;;;;43.188,0.0;TARBES-OSSUN;3;;0;14.5;;;;;12.800000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-10-12T02:00:00+02:00;102700;-30.0;8;260;2.9;282.85;281.95;94;47830.0;0;;;100.0;8;450.0;;;;98320.0;;;-180.0;;;;;282.75;;;4.9;5.3;-10.0;1;0.0;;;0.2;1.0;1.2;4.6;4.8;;;;;5.0;;300.0;6.0;;570.0;7.0;;780.0;;;;43.188,0.0;TARBES-OSSUN;8;;0;9.700000000000045;;;;;9.600000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-10-14T11:00:00+02:00;101240;60.0;1;250;5.7;283.05;279.25;77;31670.0;61;;;100.0;7;1250.0;;;;96920.0;;;-510.0;;;;;281.65;;;9.9;9.9;-10.0;1;;;;-0.1;0.4;5.3;10.9;12.5;;;;;7.0;;1200.0;7.0;;1470.0;8.0;;1680.0;;9;;43.188,0.0;TARBES-OSSUN;1;;61;9.900000000000034;;;;;8.5;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-10-17T05:00:00+02:00;101910;-130.0;7;210;2.0;275.35;274.75;96;4600.0;10;;;;0;;;;;97440.0;;;-350.0;;;;;277.85;;;2.6;2.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;7;;10;2.2000000000000455;;;;;4.7000000000000455;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-10-17T20:00:00+02:00;101990;180.0;3;180;1.6;281.45;279.45;87;53200.0;0;;;;1;7200.0;;;;97620.0;;;-60.0;274.85;;288.95;;277.25;;;2.0;2.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;7200.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;8.300000000000011;1.7000000000000455;;15.800000000000011;;4.100000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-10-23T02:00:00+02:00;101400;180.0;1;240;1.3;288.95;287.95;94;6080.0;0;;;100.0;8;150.0;;;;97180.0;;;240.0;;;;;287.35;;;2.0;3.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;8.0;;180.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;1;;0;15.800000000000011;;;;;14.200000000000045;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-07-23T17:00:00+02:00;101590;-110.0;8;270;5.4;299.05;292.95;69;31560.0;0;;;90.0;7;800.0;;;;97510.0;;;-20.0;;;;;293.25;;;8.0;8.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.6;;;;;1.0;;750.0;7.0;;1080.0;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;25.900000000000034;;;;;20.100000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;7
07621;2020-10-31T16:00:00+01:00;102140;-10.0;5;10;3.8;296.05;280.95;38;29040.0;0;;;;0;;;;;97970.0;;;-140.0;;;;;280.65;;;5.1;5.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;5;;0;22.900000000000034;;;;;7.5;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;10
07621;2020-05-04T14:00:00+02:00;100930;-120.0;8;60;2.5;302.45;287.05;39;49530.0;0;;;;0;;;;;96910.0;;;-750.0;;;;;285.65;;;4.7;6.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;0;29.30000000000001;;;;;12.5;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-05T08:00:00+02:00;101580;150.0;2;160;2.3;286.95;282.55;75;57140.0;0;;;;0;;;;;97310.0;;;160.0;286.35;;299.05;;287.95;;;3.0;4.4;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;2;;0;13.800000000000011;13.200000000000045;;25.900000000000034;;14.800000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-05T11:00:00+02:00;101520;50.0;2;40;2.6;294.75;281.25;42;50730.0;0;;;;0;;;;;97360.0;;;330.0;;;;;287.95;;;5.2;6.0;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;;;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;2;;0;21.600000000000023;;;;;14.800000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-13T02:00:00+02:00;100650;-230.0;8;10;2.1;284.55;284.25;98;3440.0;10;;;101.0;9;30.0;;;;96390.0;;;-510.0;;;;;286.55;;;3.0;3.6;-10.0;1;0.0;;;0.0;0.0;2.2;2.4;2.6;;;;;9.0;8;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;8;;10;11.400000000000034;;;;;13.400000000000034;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-13T11:00:00+02:00;100510;80.0;3;290;2.7;284.95;284.05;94;11840.0;0;;;100.0;8;250.0;;;;96260.0;;;-740.0;;;;;286.15;;;3.9;6.0;-10.0;1;0.0;;;0.0;-0.1;0.6;0.6;3.0;;;;;8.0;;240.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;11.800000000000011;;;;;13.0;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-14T08:00:00+02:00;100670;10.0;3;30;1.9;285.45;285.15;98;2870.0;50;;;100.0;8;80.0;;;;96420.0;;;240.0;285.05;;286.85;;287.25;;;3.0;3.7;-10.0;2;0.0;;;0.2;0.2;0.2;0.2;0.2;;;;;7.0;;60.0;8.0;;210.0;;;;;;;43.188,0.0;TARBES-OSSUN;3;;50;12.300000000000011;11.900000000000034;;13.700000000000045;;14.100000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-14T11:00:00+02:00;100680;10.0;1;360;4.4;285.45;285.25;99;1080.0;10;;;101.0;9;30.0;;;;96430.0;;;170.0;;;;;287.25;;;6.3;6.3;-10.0;2;0.0;;;0.6;1.0;1.2;1.2;1.2;;;;;0.0;0;;;;;;;;;;;43.188,0.0;TARBES-OSSUN;1;;10;12.300000000000011;;;;;14.100000000000023;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
07621;2020-05-15T11:00:00+02:00;101500;150.0;3;260;3.7;285.95;284.55;91;27460.0;0;;;100.0;8;250.0;;;;97220.0;;;790.0;;;;;285.45;;;6.7;7.3;-10.0;;;;;0.0;-0.1;2.2;6.7;9.7;;;;;8.0;;270.0;;;;;;;;;;43.188,0.0;TARBES-OSSUN;3;;0;12.800000000000011;;;;;12.300000000000011;360;0.0;43.188;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;5
